date,code,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_id,player_fieldTranslations_nameTranslation_ar,isHome,shotType,situation,playerCoordinates_x,playerCoordinates_y,playerCoordinates_z,bodyPart,goalMouthLocation,goalMouthCoordinates_x,goalMouthCoordinates_y,goalMouthCoordinates_z,blockCoordinates_x,blockCoordinates_y,blockCoordinates_z,id,time,addedTime,timeSeconds,draw_start_x,draw_start_y,draw_block_x,draw_block_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalType,xg,xgot,shootoutOrder
06122021,9540802,Pedro Rocha,,,pedro-rocha,Pedro Rocha,M,32,320,794930,,True,block,assisted,10.9,42.4,0,left-foot,low-centre,0.0,51.0,19.0,9.7,43.1,0.0,884520,69,,4097,42.4,10.9,43.1,9.7,49.0,0.0,49.0,81.0,22,1303,shot,,,,
06122021,9540802,Erick,,,erick,Erick,M,26,346,874063,,True,miss,corner,13.0,43.9,0,right-foot,right,0.0,37.8,29.2,,,,884519,67,,4012,43.9,13.0,,,62.2,0.0,62.2,70.8,24,1388,shot,,,,
06122021,9540802,Thiago Heleno,,,thiago-heleno,T. Heleno,D,44,254,33106,,True,block,set-piece,4.4,57.1,0,head,low-right,0.0,47.4,19.0,3.5,56.1,0.0,884518,66,,3923,57.1,4.4,56.1,3.5,52.6,0.0,52.6,81.0,25,1477,shot,,,,
06122021,9540802,Guilherme Bissoli,,,guilherme-bissoli,Guilherme Bissoli,F,,308,913594,,True,miss,corner,15.0,55.7,0,right-foot,right,0.0,38.5,16.7,7.7,58.5,0.0,884517,62,,3680,55.7,15.0,58.5,7.7,61.5,0.0,61.5,83.3,29,1720,shot,,,,
06122021,9540802,Guilherme Bissoli,,,guilherme-bissoli,Guilherme Bissoli,F,,308,913594,,True,save,corner,10.4,41.3,0,head,low-centre,0.0,48.6,6.3,1.0,47.8,0.0,884516,61,,3652,41.3,10.4,47.8,1.0,51.4,0.0,51.4,93.7,30,1748,shot,,,,
06122021,9540802,Pedro Henrique,,,pedro-henrique,P. Henrique,D,34,353,551774,,True,miss,assisted,31.1,60.6,0,right-foot,left,0.0,61.3,29.2,,,,884515,58,,3438,60.6,31.1,,,38.7,0.0,38.7,70.8,33,1962,shot,,,,
06122021,9540802,Nicolas,,,nicolas,Nicolas,D,30,120,841336,,True,block,regular,18.8,42.2,0,left-foot,low-left,0.0,52.9,19.0,16.6,42.8,0.0,884514,56,,3308,42.2,18.8,42.8,16.6,47.1,0.0,47.1,81.0,35,2092,shot,,,,
06122021,9540802,Pedro Rocha,,,pedro-rocha,Pedro Rocha,M,32,320,794930,,True,block,assisted,19.7,50.1,0,right-foot,low-centre,0.0,49.4,19.0,8.4,50.4,0.0,884513,47,,2776,50.1,19.7,50.4,8.4,50.6,0.0,50.6,81.0,44,2624,shot,,,,
06122021,9540802,Guilherme Bissoli,,,guilherme-bissoli,Guilherme Bissoli,F,,308,913594,,True,save,corner,10.8,53.2,0,head,low-centre,0.0,48.8,17.7,1.2,50.0,0.0,884512,45,4.0,2885,53.2,10.8,50.0,1.2,51.2,0.0,51.2,82.3,1,2515,shot,,,,
06122021,9540802,Pedro Rocha,,,pedro-rocha,Pedro Rocha,M,32,320,794930,,True,block,corner,18.2,55.7,0,left-foot,low-centre,0.0,50.3,19.0,17.3,55.4,0.0,884511,45,,2696,55.7,18.2,55.4,17.3,49.7,0.0,49.7,81.0,1,4,shot,,,,
06122021,9540802,Nikão,,,nikao,Nikão,M,10,496,139300,,True,block,regular,28.6,53.2,0,left-foot,low-centre,0.0,50.0,19.0,24.2,52.7,0.0,884510,44,,2620,53.2,28.6,52.7,24.2,50.0,0.0,50.0,81.0,2,80,shot,,,,
06122021,9540802,Pedro Henrique,,,pedro-henrique,P. Henrique,D,34,353,551774,,True,miss,set-piece,8.0,56.9,0,head,close-high,0.0,46.9,52.8,,,,884509,39,,2322,56.9,8.0,,,53.1,0.0,53.1,47.2,7,378,shot,,,,
06122021,9540802,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,20,814,973838,"دا سيلفا سانتوس, أبنر فينيسيوس",True,block,assisted,21.2,27.7,0,left-foot,low-right,0.0,45.9,19.0,11.1,40.2,0.0,884508,26,,1513,27.7,21.2,40.2,11.1,54.1,0.0,54.1,81.0,20,1187,shot,,,,
06122021,9540802,Gustavo Garcia,,,gustavo-garcia,G. Garcia,D,32,478,1002443,,False,miss,assisted,9.6,64.5,0,head,right,0.0,35.6,27.8,,,,884507,24,,1438,64.5,9.6,,,64.4,0.0,64.4,72.2,22,1262,shot,,,,
06122021,9540802,Vitor Hugo,Vitor Hugo,,vitor-hugo,V. Hugo,F,29,21,1046502,,False,post,assisted,9.0,59.3,0,head,right,0.0,44.3,20.3,,,,884506,21,,1207,59.3,9.0,,,55.7,0.0,55.7,79.7,25,1493,shot,,,,
06122021,9540802,Giovani,Giovani,,giovani,Giovani,F,17,1257,1066717,,False,block,regular,17.1,68.5,0,left-foot,low-centre,0.0,49.8,19.0,13.3,64.4,0.0,884505,20,,1198,68.5,17.1,64.4,13.3,50.2,0.0,50.2,81.0,26,1502,shot,,,,
06122021,9540802,Thiago Heleno,,,thiago-heleno,T. Heleno,D,44,254,33106,,True,miss,corner,10.8,45.8,0,left-foot,left,0.0,59.3,22.2,,,,884504,17,,1004,45.8,10.8,,,40.7,0.0,40.7,77.8,29,1696,shot,,,,
06122021,9540802,Fernando Canesin,,,fernando-canesin,Fernando Canesin,M,55,77,152510,,True,block,assisted,21.5,40.9,0,right-foot,low-centre,0.0,50.6,19.0,19.0,41.9,0.0,884503,17,,984,40.9,21.5,41.9,19.0,49.4,0.0,49.4,81.0,29,1716,shot,,,,
06122021,9540802,Vitor Hugo,Vitor Hugo,,vitor-hugo,V. Hugo,F,29,21,1046502,,False,block,assisted,18.4,51.5,0,right-foot,low-right,0.0,46.3,19.0,11.2,52.3,0.0,884502,15,,898,51.5,18.4,52.3,11.2,53.7,0.0,53.7,81.0,31,1802,shot,,,,
06122021,9540802,Fernando Canesin,,,fernando-canesin,Fernando Canesin,M,55,77,152510,,True,miss,assisted,21.5,69.7,0,right-foot,left,0.0,59.3,12.5,,,,884501,13,,753,69.7,21.5,,,40.7,0.0,40.7,87.5,33,1947,shot,,,,
06122021,9540802,Pedro Rocha,,,pedro-rocha,Pedro Rocha,M,32,320,794930,,True,miss,assisted,14.3,42.4,0,head,left,0.0,61.2,34.7,,,,884500,10,,569,42.4,14.3,,,38.8,0.0,38.8,65.3,36,2131,shot,,,,
06122021,9540802,Pedro Rocha,,,pedro-rocha,Pedro Rocha,M,32,320,794930,,True,miss,regular,1.8,43.3,0,left-foot,close-left,0.0,56.6,18.1,,,,884499,5,,271,43.3,1.8,,,43.4,0.0,43.4,81.9,41,2429,shot,,,,
06122021,9540802,Pedro Henrique,,,pedro-henrique,P. Henrique,D,34,353,551774,,True,block,regular,20.5,68.1,0,right-foot,low-centre,0.0,51.2,19.0,10.1,58.3,0.0,884498,5,,270,68.1,20.5,58.3,10.1,48.8,0.0,48.8,81.0,41,2430,shot,,,,
05082023,11471499,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,,2785,220833,غوميز,False,goal,assisted,6.8,40.9,0,head,low-centre,0.0,48.4,11.4,,,,2128697,90,6.0,5742,40.9,6.8,,,51.6,0.0,51.6,88.6,1,558,shot,regular,0.10041609406471,0.2068,
05082023,11471499,José López,José López,,jose-lopez,José López,F,,1272,1094179,,False,save,assisted,9.7,56.9,0,head,high-centre,0.0,51.6,22.8,2.4,52.5,0.0,2128692,90,3.0,5555,56.9,9.7,52.5,2.4,48.4,0.0,48.4,77.2,1,745,shot,,0.066749237477779,0.2714,
05082023,11471499,José López,José López,,jose-lopez,José López,F,,1272,1094179,,False,miss,corner,9.3,46.4,0,head,close-high,0.0,52.8,51.4,,,,2128690,90,2.0,5476,46.4,9.3,,,47.2,0.0,47.2,48.6,1,824,shot,,0.046340439468622,,
05082023,11471499,Vanderlan,Vanderlan,,vanderlan,Vanderlan,D,,742,1067640,,False,save,regular,4.7,39.8,0,left-foot,low-centre,0.0,50.6,1.9,3.3,41.2,0.0,2128682,88,,5233,39.8,4.7,41.2,3.3,49.4,0.0,49.4,98.1,3,167,shot,,0.081801071763039,0.3302,
05082023,11471499,Vanderlan,Vanderlan,,vanderlan,Vanderlan,D,,742,1067640,,False,miss,assisted,11.2,33.1,0,left-foot,right,0.0,8.1,23.6,7.1,47.3,0.0,2128679,85,,5083,33.1,11.2,47.3,7.1,91.9,0.0,91.9,76.4,6,317,shot,,0.050194852054119,,
05082023,11471499,Rony,,,rony,Rony,F,,3828,835260,روني,False,block,assisted,5.3,68.2,0,right-foot,low-centre,0.0,50.4,19.0,4.2,64.4,0.0,2128689,83,,4960,68.2,5.3,64.4,4.2,49.6,0.0,49.6,81.0,8,440,shot,,0.031314346939325,,
05082023,11471499,Lima,,,lima,Lima,M,,546,807850,,True,miss,assisted,16.9,31.4,0,right-foot,high,0.0,47.7,72.2,,,,2128670,81,,4825,31.4,16.9,,,52.3,0.0,52.3,27.8,10,575,shot,,0.039965074509382,,
05082023,11471499,Ganso,,,ganso,Ganso,M,,1811,116853,غانسو,True,block,assisted,14.7,63.7,0,left-foot,low-centre,0.0,50.9,19.0,10.3,57.4,0.0,2128664,76,,4538,63.7,14.7,57.4,10.3,49.1,0.0,49.1,81.0,15,862,shot,,0.061681900173426,,
05082023,11471499,Lelê,Lelê,,lele,Lelê,F,,451,1173457,,True,miss,assisted,8.0,57.2,0,right-foot,left,0.0,62.5,12.5,,,,2128661,75,,4472,57.2,8.0,,,37.5,0.0,37.5,87.5,16,928,shot,,0.44363644719124,,
05082023,11471499,Artur,,,artur,Artur,M,,2285,841128,أرثور,False,miss,assisted,11.8,53.6,0,head,high,0.0,52.4,83.3,,,,2128650,70,,4142,53.6,11.8,,,47.6,0.0,47.6,16.7,21,1258,shot,,0.066655002534389,,
05082023,11471499,Artur,,,artur,Artur,M,,2285,841128,أرثور,False,miss,assisted,24.3,70.8,0,left-foot,close-right,0.0,41.0,8.3,,,,2128646,67,,4010,70.8,24.3,,,59.0,0.0,59.0,91.7,24,1390,shot,,0.024195745587349,,
05082023,11471499,Breno Lopes,,,breno-lopes,Breno Lopes,F,,782,937552,,False,miss,assisted,25.2,38.4,0,right-foot,right,0.0,36.3,11.1,,,,2128642,65,,3846,38.4,25.2,,,63.7,0.0,63.7,88.9,26,1554,shot,,0.025621972978115,,
05082023,11471499,John Kennedy,,,john-kennedy,John Kennedy,F,,2274,1087399,,True,miss,assisted,6.8,57.3,0,right-foot,close-right,0.0,41.5,25.0,,,,2128637,63,,3725,57.3,6.8,,,58.5,0.0,58.5,75.0,28,1675,shot,,0.28880539536476,,
05082023,11471499,Vanderlan,Vanderlan,,vanderlan,Vanderlan,D,,742,1067640,,False,block,assisted,21.6,30.4,0,right-foot,low-centre,0.0,50.0,19.0,9.6,41.3,0.0,2128643,62,,3663,30.4,21.6,41.3,9.6,50.0,0.0,50.0,81.0,29,1737,shot,,0.030668281018734,,
05082023,11471499,John Kennedy,,,john-kennedy,John Kennedy,F,,2274,1087399,,True,goal,regular,3.9,42.7,0,right-foot,low-left,0.0,52.9,6.3,,,,2128631,59,,3520,42.7,3.9,,,47.1,0.0,47.1,93.7,32,1880,shot,regular,0.73850613832474,0.8331,
05082023,11471499,Jhon Arias,,,jhon-arias,J. Arias,M,,2439,844096,,True,save,regular,11.7,45.8,0,right-foot,high-centre,0.0,50.3,23.4,6.6,47.8,0.0,2128630,59,,3518,45.8,11.7,47.8,6.6,49.7,0.0,49.7,76.6,32,1882,shot,,0.2804306447506,0.1878,
05082023,11471499,Germán Cano,,,german-cano,G. Cano,F,,6907,33238,,True,save,assisted,16.0,29.9,0,right-foot,low-centre,0.0,49.7,6.3,1.8,48.4,0.0,2128618,55,,3260,29.9,16.0,48.4,1.8,50.3,0.0,50.3,93.7,36,2140,shot,,0.04913779720664,0.0211,
05082023,11471499,Germán Cano,,,german-cano,G. Cano,F,,6907,33238,,True,save,assisted,22.1,29.7,0,right-foot,low-left,0.0,52.7,8.9,1.1,48.0,0.0,2128617,54,,3221,29.7,22.1,48.0,1.1,47.3,0.0,47.3,91.1,37,2179,shot,,0.030125726014376,0.082,
05082023,11471499,Breno Lopes,,,breno-lopes,Breno Lopes,F,,782,937552,,False,block,assisted,15.8,39.0,0,right-foot,low-left,0.0,52.4,19.0,10.9,41.7,0.0,2128565,45,3.0,2833,39.0,15.8,41.7,10.9,47.6,0.0,47.6,81.0,1,2567,shot,,0.081172131001949,,
05082023,11471499,Vanderlan,Vanderlan,,vanderlan,Vanderlan,D,,742,1067640,,False,block,regular,12.7,31.5,0,left-foot,low-centre,0.0,50.4,19.0,6.8,39.9,0.0,2128562,45,3.0,2829,31.5,12.7,39.9,6.8,49.6,0.0,49.6,81.0,1,2571,shot,,0.064067505300045,,
05082023,11471499,Jailson,,,jailson,Jailson,M,,488,794861,جاجا,False,save,assisted,30.2,26.2,0,right-foot,high-centre,0.0,49.3,24.7,2.8,46.6,0.0,2128557,45,,2682,26.2,30.2,46.6,2.8,50.7,0.0,50.7,75.3,1,18,shot,,0.015353715978563,0.0448,
05082023,11471499,Endrick,,,endrick,Endrick,F,,36973,1174937,إندريك,False,block,set-piece,7.7,41.5,0,left-foot,low-centre,0.0,49.2,19.0,5.1,44.6,0.0,2128560,38,,2270,41.5,7.7,44.6,5.1,50.8,0.0,50.8,81.0,8,430,shot,,0.064637646079063,,
05082023,11471499,Luis Guilherme,Luis Guilherme,,luis-guilherme,Luis Guilherme,F,,1252,1464248,,False,block,assisted,14.9,66.9,0,left-foot,low-right,0.0,47.7,19.0,13.3,65.3,0.0,2128533,34,,1991,66.9,14.9,65.3,13.3,52.3,0.0,52.3,81.0,12,709,shot,,0.02148674055934,,
05082023,11471499,Breno Lopes,,,breno-lopes,Breno Lopes,F,,782,937552,,False,save,assisted,6.7,29.7,0,left-foot,low-centre,0.0,48.2,12.7,1.2,44.6,0.0,2128539,31,,1834,29.7,6.7,44.6,1.2,51.8,0.0,51.8,87.3,15,866,shot,,0.042848784476519,0.0834,
05082023,11471499,Luan,,,luan,Luan,D,,759,250351,,False,miss,set-piece,11.4,57.6,0,head,right,0.0,39.0,20.8,,,,2128501,25,,1461,57.6,11.4,,,61.0,0.0,61.0,79.2,21,1239,shot,,0.061230342835188,,
05082023,11471499,Jhon Arias,,,jhon-arias,J. Arias,M,,2439,844096,,True,goal,penalty,11.5,50.0,0,right-foot,low-left,0.0,52.1,4.4,,,,2128473,15,,850,50.0,11.5,,,47.9,0.0,47.9,95.6,31,1850,shot,penalty,0.7884,0.9711,
05082023,11471499,Luis Guilherme,Luis Guilherme,,luis-guilherme,Luis Guilherme,F,,1252,1464248,,False,miss,fast-break,12.0,67.0,0,left-foot,high,0.0,50.3,65.3,,,,2128462,8,,453,67.0,12.0,,,49.7,0.0,49.7,34.7,38,2247,shot,,0.098950587213039,,
05082023,11471499,Jhon Arias,,,jhon-arias,J. Arias,M,,2439,844096,,True,block,assisted,18.7,61.3,0,left-foot,low-centre,0.0,49.2,19.0,13.1,58.1,0.0,2128457,5,,293,61.3,18.7,58.1,13.1,50.8,0.0,50.8,81.0,41,2407,shot,,0.071387216448784,,
13072023,11345680,Jhon Jhon,Jhon Jhon,,jhon-jhon,Jhon Jhon,M,,559,1167069,,True,miss,regular,27.3,49.1,0,right-foot,high,0.0,46.2,87.5,,,,2102251,90,3.0,5547,49.1,27.3,,,53.8,0.0,53.8,12.5,1,753,shot,,,,
13072023,11345680,José López,José López,,jose-lopez,José López,F,,1272,1094179,,True,block,assisted,27.1,49.8,0,left-foot,low-centre,0.0,51.8,19.0,18.0,49.3,0.0,2102250,90,2.0,5500,49.8,27.1,49.3,18.0,48.2,0.0,48.2,81.0,1,800,shot,,,,
13072023,11345680,David,,,david,David,F,,636,840291,دافيد,False,goal,assisted,13.5,52.8,0,right-foot,low-centre,0.0,49.2,2.5,,,,2102248,89,,5285,52.8,13.5,,,50.8,0.0,50.8,97.5,2,115,shot,regular,,,
13072023,11345680,Luis Guilherme,Luis Guilherme,,luis-guilherme,Luis Guilherme,F,,1252,1464248,,True,save,regular,23.3,62.9,0,left-foot,low-left,0.0,51.9,2.5,0.0,50.7,0.0,2102247,88,,5261,62.9,23.3,50.7,0.0,48.1,0.0,48.1,97.5,3,139,shot,,,,
13072023,11345680,Jhegson Méndez,,,jhegson-mendez,J. Méndez,M,,712,590150,,False,block,assisted,9.5,74.1,0,right-foot,low-right,0.0,47.2,19.0,5.9,66.1,0.0,2102245,84,,5004,74.1,9.5,66.1,5.9,52.8,0.0,52.8,81.0,7,396,shot,,,,
13072023,11345680,Jhon Jhon,Jhon Jhon,,jhon-jhon,Jhon Jhon,M,,559,1167069,,True,block,regular,28.9,61.9,0,right-foot,low-centre,0.0,51.2,19.0,15.8,56.0,0.0,2102243,81,,4840,61.9,28.9,56.0,15.8,48.8,0.0,48.8,81.0,10,560,shot,,,,
13072023,11345680,Rony,,,rony,Rony,F,,3828,835260,روني,True,save,regular,7.5,46.0,0,head,high-centre,0.0,50.9,24.1,0.59999999999999,49.5,0.0,2102242,78,,4649,46.0,7.5,49.5,0.59999999999999,49.1,0.0,49.1,75.9,13,751,shot,,,,
13072023,11345680,Zé Rafael,,,ze-rafael,Z. Rafael,M,,1385,329069,,True,save,regular,28.4,54.9,0,right-foot,low-centre,0.0,50.3,14.6,1.8,50.5,0.0,2102232,69,,4094,54.9,28.4,50.5,1.8,49.7,0.0,49.7,85.4,22,1306,shot,,,,
13072023,11345680,Rony,,,rony,Rony,F,,3828,835260,روني,True,save,assisted,26.6,32.9,0,right-foot,low-left,0.0,54.1,3.2,0.0,48.7,0.0,2102229,58,,3458,32.9,26.6,48.7,0.0,45.9,0.0,45.9,96.8,33,1942,shot,,,,
13072023,11345680,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,,2785,220833,غوميز,True,miss,corner,7.8,47.9,0,head,close-left,0.0,58.7,38.9,,,,2102226,55,,3262,47.9,7.8,,,41.3,0.0,41.3,61.1,36,2138,shot,,,,
13072023,11345680,Caio Paulista,,,caio-paulista,C. Paulista,D,,824,931591,,False,goal,assisted,8.7,39.2,0,left-foot,low-centre,0.0,51.0,3.8,,,,2102220,49,,2916,39.2,8.7,,,49.0,0.0,49.0,96.2,42,2484,shot,regular,,,
13072023,11345680,Rony,,,rony,Rony,F,,3828,835260,روني,True,miss,assisted,9.9,40.6,0,right-foot,close-high,0.0,52.4,54.2,,,,2102219,47,,2785,40.6,9.9,,,47.6,0.0,47.6,45.8,44,2615,shot,,,,
13072023,11345680,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,False,block,regular,17.5,57.5,0,left-foot,low-right,0.0,46.3,19.0,15.4,57.0,0.0,2102213,45,4.0,2884,57.5,17.5,57.0,15.4,53.7,0.0,53.7,81.0,1,2516,shot,,,,
13072023,11345680,Alisson,,,alisson,Alisson,M,,803,291723,أليسون,False,block,assisted,23.7,29.2,0,right-foot,low-centre,0.0,50.3,19.0,9.7,41.3,0.0,2102212,45,2.0,2769,29.2,23.7,41.3,9.7,49.7,0.0,49.7,81.0,1,2631,shot,,,,
13072023,11345680,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,False,miss,assisted,24.2,60.9,0,left-foot,high-left,0.0,59.8,58.3,,,,2102205,42,,2461,60.9,24.2,,,40.2,0.0,40.2,41.7,4,239,shot,,,,
13072023,11345680,Zé Rafael,,,ze-rafael,Z. Rafael,M,,1385,329069,,True,miss,corner,8.8,59.6,0,head,left,0.0,66.2,31.9,,,,2102201,39,,2305,59.6,8.8,,,33.8,0.0,33.8,68.1,7,395,shot,,,,
13072023,11345680,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,False,save,assisted,8.8,71.5,0,right-foot,low-centre,0.0,50.0,1.3,5.5,64.8,0.0,2102199,36,,2152,71.5,8.8,64.8,5.5,50.0,0.0,50.0,98.7,10,548,shot,,,,
13072023,11345680,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,,1959,881110,,True,goal,assisted,9.9,5.3,0,left-foot,high-centre,0.0,51.4,29.7,,,,2102196,34,,1983,5.3,9.9,,,48.6,0.0,48.6,70.3,12,717,shot,regular,,,
13072023,11345680,Caio Paulista,,,caio-paulista,C. Paulista,D,,824,931591,,False,save,fast-break,12.6,32.5,0,right-foot,low-left,0.0,52.3,15.2,2.2,47.8,0.0,2102197,33,,1937,32.5,12.6,47.8,2.2,47.7,0.0,47.7,84.8,13,763,shot,,,,
13072023,11345680,Rony,,,rony,Rony,F,,3828,835260,روني,True,save,assisted,24.7,31.3,0,right-foot,high-right,0.0,46.1,24.7,1.4,49.6,0.0,2102194,27,,1584,31.3,24.7,49.6,1.4,53.9,0.0,53.9,75.3,19,1116,shot,,,,
13072023,11345680,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,miss,throw-in-set-piece,21.4,39.0,0,left-foot,right,0.0,32.3,6.9,,,,2102193,25,,1483,39.0,21.4,,,67.7,0.0,67.7,93.1,21,1217,shot,,,,
13072023,11345680,Rony,,,rony,Rony,F,,3828,835260,روني,True,miss,set-piece,7.2,43.0,0,head,close-left,0.0,57.1,34.7,,,,2102192,24,,1408,43.0,7.2,,,42.9,0.0,42.9,65.3,22,1292,shot,,,,
13072023,11345680,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,block,assisted,24.7,31.3,0,left-foot,low-centre,0.0,50.7,19.0,18.1,36.1,0.0,2102187,16,,915,31.3,24.7,36.1,18.1,49.3,0.0,49.3,81.0,30,1785,shot,,,,
11112023,11067527,Rony,,,rony,Rony,F,,3828,835260,روني,True,goal,fast-break,4.7,54.2,0,right-foot,low-centre,0.0,49.4,3.8,,,,2328370,88,,5238,54.2,4.7,,,50.6,0.0,50.6,96.2,3,162,shot,regular,0.6917724609375,0.8739,
11112023,11067527,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,True,block,corner,25.1,61.0,0,right-foot,low-centre,0.0,50.8,19.0,12.8,55.2,0.0,2328346,66,,3920,61.0,25.1,55.2,12.8,49.2,0.0,49.2,81.0,25,1480,shot,,0.0088213095441461,,
11112023,11067527,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,block,assisted,15.7,70.9,0,left-foot,low-centre,0.0,50.4,19.0,12.8,67.0,0.0,2328344,65,,3879,70.9,15.7,67.0,12.8,49.6,0.0,49.6,81.0,26,1521,shot,,0.034520551562309,,
11112023,11067527,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,,971,82576,,True,miss,assisted,25.3,68.5,0,right-foot,high-right,0.0,41.2,81.9,,,,2328342,65,,3856,68.5,25.3,,,58.8,0.0,58.8,18.1,26,1544,shot,,0.018863840028644,,
11112023,11067527,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,save,assisted,13.9,59.8,0,right-foot,low-right,0.0,47.7,7.0,2.2,52.7,0.0,2328338,61,,3611,59.8,13.9,52.7,2.2,52.3,0.0,52.3,93.0,30,1789,shot,,0.17182862758636,0.1095,
11112023,11067527,Endrick,,,endrick,Endrick,F,,36973,1174937,إندريك,True,goal,assisted,25.7,55.3,0,left-foot,low-left,0.0,53.9,2.5,,,,2328337,59,,3498,55.3,25.7,,,46.1,0.0,46.1,97.5,32,1902,shot,regular,0.049301285296679,0.3849,
11112023,11067527,Igor Gomes,,,igor-gomes,I. Gomes,D,,291,997023,,False,miss,corner,11.3,48.3,0,right-foot,high-left,0.0,66.6,83.3,,,,2328336,57,,3402,48.3,11.3,,,33.4,0.0,33.4,16.7,34,1998,shot,,0.045112993568182,,
11112023,11067527,Enner Valencia,,,enner-valencia,Enner Valencia,F,,7675,106456,إينير ڢالينسيا,False,save,assisted,15.1,48.0,0,right-foot,high-centre,0.0,50.6,26.6,0.59999999999999,50.7,0.0,2328333,57,,3375,48.0,15.1,50.7,0.59999999999999,49.4,0.0,49.4,73.4,34,2025,shot,,0.064221203327179,0.0571,
11112023,11067527,Enner Valencia,,,enner-valencia,Enner Valencia,F,,7675,106456,إينير ڢالينسيا,False,miss,assisted,12.6,39.1,0,right-foot,right,0.0,4.9,12.5,,,,2328326,53,,3152,39.1,12.6,,,95.1,0.0,95.1,87.5,38,2248,shot,,0.038688249886036,,
11112023,11067527,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,save,assisted,7.8,64.1,0,left-foot,low-right,0.0,48.1,17.1,1.0,52.2,0.0,2328289,45,4.0,2897,64.1,7.8,52.2,1.0,51.9,0.0,51.9,82.9,1,2503,shot,,0.17472344636917,0.0946,
11112023,11067527,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,True,save,corner,10.4,69.5,0,right-foot,low-right,0.0,46.6,10.1,1.6,52.9,0.0,2328269,43,,2575,69.5,10.4,52.9,1.6,53.4,0.0,53.4,89.9,3,125,shot,,0.02947972714901,0.0958,
11112023,11067527,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,save,assisted,20.0,64.2,0,left-foot,low-right,0.0,48.1,2.5,1.9,50.5,0.0,2328261,41,,2439,64.2,20.0,50.5,1.9,51.9,0.0,51.9,97.5,5,261,shot,,0.059605978429317,0.0802,
11112023,11067527,Zé Rafael,,,ze-rafael,Z. Rafael,M,,1385,329069,,True,goal,regular,13.2,55.0,0,left-foot,low-right,0.0,46.4,3.2,,,,2328254,38,,2272,55.0,13.2,,,53.6,0.0,53.6,96.8,8,428,shot,regular,0.17170289158821,0.2859,
11112023,11067527,Vitão,,,vitao,Vitão,D,,530,876625,,False,save,set-piece,10.8,37.7,0,head,high-right,0.0,46.1,27.8,0.90000000000001,49.3,0.0,2328250,38,,2237,37.7,10.8,49.3,0.90000000000001,53.9,0.0,53.9,72.2,8,463,shot,,0.011469585821033,0.6113,
11112023,11067527,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,,1959,881110,,True,miss,corner,23.9,36.0,0,left-foot,close-high,0.0,53.9,58.3,,,,2328241,35,,2098,36.0,23.9,,,46.1,0.0,46.1,41.7,11,602,shot,,0.014199767261744,,
11112023,11067527,Breno Lopes,,,breno-lopes,Breno Lopes,F,,782,937552,,True,save,assisted,9.4,60.6,0,right-foot,low-centre,0.0,49.1,5.1,7.1,58.7,0.0,2328239,35,,2064,60.6,9.4,58.7,7.1,50.9,0.0,50.9,94.9,11,636,shot,,0.076417446136475,0.2412,
11112023,11067527,Breno Lopes,,,breno-lopes,Breno Lopes,F,,782,937552,,True,save,regular,27.5,39.3,0,right-foot,low-centre,0.0,49.9,6.3,3.1,48.2,0.0,2328224,31,,1814,39.3,27.5,48.2,3.1,50.1,0.0,50.1,93.7,15,886,shot,,0.017542399466038,0.0166,
11112023,11067527,Zé Rafael,,,ze-rafael,Z. Rafael,M,,1385,329069,,True,block,regular,29.7,63.9,0,right-foot,low-right,0.0,46.3,19.0,25.5,62.5,0.0,2328221,26,,1557,63.9,29.7,62.5,25.5,53.7,0.0,53.7,81.0,20,1143,shot,,0.011741313152015,,
11112023,11067527,Enner Valencia,,,enner-valencia,Enner Valencia,F,,7675,106456,إينير ڢالينسيا,False,save,corner,10.6,67.5,0,right-foot,low-centre,0.0,50.9,9.5,0.90000000000001,53.4,0.0,2328211,24,,1381,67.5,10.6,53.4,0.90000000000001,49.1,0.0,49.1,90.5,22,1319,shot,,0.044236917048693,0.0317,
